seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
117,59.446250915527344,72.52017974853516,0.9967284202575684,0.9999998807907104,0.0,63.371456146240234,13.073928833007812,3.9252052307128906
118,27.447528839111328,35.843196868896484,0.9999943375587463,0.9999895095825195,0.0,32.96744918823242,8.395668029785156,5.519920349121094
119,44.06911849975586,59.08230972290039,0.9985382556915283,0.9998718500137329,1.7881393432617188e-07,56.34772872924805,15.013191223144531,12.278610229492188
120,41.12258529663086,37.14799118041992,0.9999367594718933,0.9999758005142212,0.0,30.73383331298828,-3.9745941162109375,-10.388751983642578
121,75.384521484375,73.77726745605469,-0.7880358695983887,0.9999994039535522,0.0,60.72624969482422,-1.6072540283203125,-14.658271789550781
122,60.22316360473633,64.71473693847656,-1.0,0.9997594356536865,1.8805265426635742e-05,39.70948791503906,4.491573333740234,-20.513675689697266
123,45.276737213134766,69.94957733154297,0.9999853372573853,0.9999997615814209,0.0,57.23984146118164,24.672840118408203,11.963104248046875
124,53.25327682495117,74.91938018798828,1.0,0.9999109506607056,0.0,75.33257293701172,21.66610336303711,22.079296112060547
125,37.209495544433594,28.624000549316406,0.7255471348762512,0.9999935626983643,0.0,34.691898345947266,-8.585494995117188,-2.517597198486328
126,38.908687591552734,45.1439094543457,0.15523844957351685,0.9999982118606567,0.0,39.92815017700195,6.235221862792969,1.0194625854492188
127,37.8120002746582,44.457767486572266,0.9934901595115662,0.999995768070221,0.0,38.14129638671875,6.6457672119140625,0.3292961120605469
128,48.99868392944336,54.31991958618164,-0.5037716031074524,0.9999800324440002,2.9802322387695312e-08,53.15022659301758,5.321235656738281,4.151542663574219
129,45.151161193847656,53.3243293762207,-0.9997108578681946,0.9999977350234985,0.0,34.945186614990234,8.173168182373047,-10.205974578857422
130,52.2879638671875,58.77353286743164,-0.13984721899032593,0.9999951124191284,0.0,57.205570220947266,6.485569000244141,4.917606353759766
131,50.546695709228516,65.28870391845703,-0.9980630278587341,0.9989457130432129,3.972649574279785e-05,55.35422134399414,14.742008209228516,4.807525634765625
132,84.24151611328125,68.62126159667969,-0.033329639583826065,0.9999991655349731,0.0,62.96778106689453,-15.620254516601562,-21.27373504638672
133,38.26179885864258,57.30208206176758,0.3071509003639221,0.9999507665634155,5.960464477539063e-08,50.211883544921875,19.040283203125,11.950084686279297
134,39.34162902832031,35.910057067871094,0.9760687947273254,0.9999806880950928,0.0,28.911300659179688,-3.4315719604492188,-10.430328369140625
135,52.928470611572266,78.39005279541016,1.0,0.9999970197677612,0.0,65.4246597290039,25.46158218383789,12.49618911743164
136,45.173866271972656,57.593299865722656,0.16083192825317383,0.9999987483024597,0.0,51.339256286621094,12.41943359375,6.1653900146484375
137,84.55237579345703,83.82352447509766,-0.5982030034065247,0.999997615814209,0.0,85.30277252197266,-0.728851318359375,0.750396728515625
